data,variavel,valor
2013-02-01,Duráveis,0.37
2013-02-01,Industriais,0.59
2013-02-01,Livres,1.13
2013-02-01,Monitorados,-1.11
2013-02-01,Não comercializáveis,1.58
2013-02-01,Não-duráveis,1.41
2013-02-01,Semi-duráveis,0.54
2013-02-01,Serviços,1.3
2013-03-01,Alimentos,1.36
2013-03-01,Comercializáveis,0.36
2013-03-01,Duráveis,0.27
2013-03-01,Industriais,0.39
2013-03-01,Livres,0.53
2013-03-01,Monitorados,0.26
2013-03-01,Não comercializáveis,0.69
2013-03-01,Não-duráveis,1.19
2013-03-01,Semi-duráveis,0.13
2013-03-01,Serviços,0.26
2013-04-01,Alimentos,1.1
2013-04-01,Comercializáveis,0.24
2013-04-01,Duráveis,0.09
2013-04-01,Industriais,0.34
2013-04-01,Livres,0.59
2013-04-01,Monitorados,0.41
2013-04-01,Não comercializáveis,0.9
2013-04-01,Não-duráveis,0.88
2013-04-01,Semi-duráveis,0.57
2013-04-01,Serviços,0.54
2013-05-01,Alimentos,0.05
2013-05-01,Comercializáveis,0.24
2013-05-01,Duráveis,0.21
2013-05-01,Industriais,0.37
2013-05-01,Livres,0.39
2013-05-01,Monitorados,0.31
2013-05-01,Não comercializáveis,0.52
2013-05-01,Não-duráveis,0.11
2013-05-01,Semi-duráveis,0.67
2013-05-01,Serviços,0.56
2013-06-01,Alimentos,-0.36
2013-06-01,Comercializáveis,0.11
2013-06-01,Duráveis,-0.07
2013-06-01,Industriais,0.03
2013-06-01,Livres,0.22
2013-06-01,Monitorados,0.38
2013-06-01,Não comercializáveis,0.32
2013-06-01,Não-duráveis,-0.36
2013-06-01,Semi-duráveis,0.48
2013-06-01,Serviços,0.64
2013-07-01,Alimentos,-0.73
2013-07-01,Comercializáveis,0.11
2013-07-01,Duráveis,-0.06
2013-07-01,Industriais,-0.05
2013-07-01,Livres,0.12
2013-07-01,Monitorados,-0.27
2013-07-01,Não comercializáveis,0.13
2013-07-01,Não-duráveis,-0.43
2013-07-01,Semi-duráveis,-0.28
2013-07-01,Serviços,0.64
2013-08-01,Alimentos,-0.34
2013-08-01,Comercializáveis,0.39
2013-08-01,Duráveis,0.48
2013-08-01,Industriais,0.25
2013-08-01,Livres,0.29
2013-08-01,Monitorados,0.09
2013-08-01,Não comercializáveis,0.2
2013-08-01,Não-duráveis,-0.2
2013-08-01,Semi-duráveis,0.11
2013-08-01,Serviços,0.6
2013-09-01,Alimentos,-0.03
2013-09-01,Comercializáveis,0.61
2013-09-01,Duráveis,0.27
2013-09-01,Industriais,0.37
2013-09-01,Livres,0.41
2013-09-01,Monitorados,0.16
2013-09-01,Não comercializáveis,0.23
2013-09-01,Não-duráveis,0.08
2013-09-01,Semi-duráveis,0.54
2013-09-01,Serviços,0.63
2013-10-01,Alimentos,1.07
2013-10-01,Comercializáveis,0.96
2013-10-01,Duráveis,0.59
2013-10-01,Industriais,0.72
2013-10-01,Livres,0.7
2013-10-01,Monitorados,0.14
2013-10-01,Não comercializáveis,0.47
2013-10-01,Não-duráveis,0.92
2013-10-01,Semi-duráveis,0.96
2013-10-01,Serviços,0.52
2013-11-01,Alimentos,0.41
2013-11-01,Comercializáveis,0.5
2013-11-01,Duráveis,0.06
2013-11-01,Industriais,0.52
2013-11-01,Livres,0.56
2013-11-01,Monitorados,0.48
2013-11-01,Não comercializáveis,0.61
2013-11-01,Não-duráveis,0.55
2013-11-01,Semi-duráveis,0.75
2013-11-01,Serviços,0.65
2013-12-01,Alimentos,0.79
2013-12-01,Comercializáveis,0.68
2013-12-01,Duráveis,0.51
2013-12-01,Industriais,0.68
2013-12-01,Livres,0.92
2013-12-01,Monitorados,0.91
2013-12-01,Não comercializáveis,1.13
2013-12-01,Não-duráveis,0.87
2013-12-01,Semi-duráveis,0.54
2013-12-01,Serviços,1.16
2014-01-01,Alimentos,0.9
2014-01-01,Comercializáveis,0.67
2014-01-01,Duráveis,0.48
2014-01-01,Industriais,0.59
2014-01-01,Livres,0.6
2014-01-01,Monitorados,0.38
2014-01-01,Não comercializáveis,0.54
2014-01-01,Não-duráveis,1.09
2014-01-01,Semi-duráveis,-0.07
2014-01-01,Serviços,0.47
2014-02-01,Alimentos,0.22
2014-02-01,Comercializáveis,0.26
2014-02-01,Duráveis,0.62
2014-02-01,Industriais,0.48
2014-02-01,Livres,0.78
2014-02-01,Monitorados,0.4
2014-02-01,Não comercializáveis,1.23
2014-02-01,Não-duráveis,0.49
2014-02-01,Semi-duráveis,-0.18
2014-02-01,Serviços,1.24
2014-03-01,Alimentos,2.43
2014-03-01,Comercializáveis,0.8
2014-03-01,Duráveis,0.44
2014-03-01,Industriais,0.58
2014-03-01,Livres,1.2
2014-03-01,Monitorados,-0.02
2014-03-01,Não comercializáveis,1.54
2014-03-01,Não-duráveis,1.94
2014-03-01,Semi-duráveis,0.43
2014-03-01,Serviços,1.09
2014-04-01,Alimentos,1.52
2014-04-01,Comercializáveis,0.67
2014-04-01,Duráveis,0.18
2014-04-01,Industriais,0.36
2014-04-01,Livres,0.64
2014-04-01,Monitorados,0.77
2014-04-01,Não comercializáveis,0.62
2014-04-01,Não-duráveis,1.2
2014-04-01,Semi-duráveis,0.42
2014-04-01,Serviços,0.44
2014-05-01,Alimentos,0.41
2014-05-01,Comercializáveis,0.72
2014-05-01,Duráveis,0.56
2014-05-01,Industriais,0.6
2014-05-01,Livres,0.42
2014-05-01,Monitorados,0.59
2014-05-01,Não comercializáveis,0.17
2014-05-01,Não-duráveis,0.41
2014-05-01,Semi-duráveis,0.82
2014-05-01,Serviços,0.3
2014-06-01,Alimentos,-0.6
2014-06-01,Comercializáveis,0.36
2014-06-01,Duráveis,0.1
2014-06-01,Industriais,0.2
2014-06-01,Livres,0.44
2014-06-01,Monitorados,0.25
2014-06-01,Não comercializáveis,0.52
2014-06-01,Não-duráveis,-0.39
2014-06-01,Semi-duráveis,0.44
2014-06-01,Serviços,1.1
2014-07-01,Alimentos,-0.51
2014-07-01,Comercializáveis,0.27
2014-07-01,Duráveis,0.23
2014-07-01,Industriais,0.09
2014-07-01,Livres,-0.1
2014-07-01,Monitorados,0.39
2014-07-01,Não comercializáveis,-0.42
2014-07-01,Não-duráveis,-0.28
2014-07-01,Semi-duráveis,-0.18
2014-07-01,Serviços,-0.05
2014-08-01,Alimentos,-0.61
2014-08-01,Comercializáveis,0.11
2014-08-01,Duráveis,0.04
2014-08-01,Industriais,0.08
2014-08-01,Livres,0.17
2014-08-01,Monitorados,0.51
2014-08-01,Não comercializáveis,0.23
2014-08-01,Não-duráveis,-0.3
2014-08-01,Semi-duráveis,-0.11
2014-08-01,Serviços,0.59
2014-09-01,Alimentos,0.76
2014-09-01,Comercializáveis,0.66
2014-09-01,Duráveis,0.16
2014-09-01,Industriais,0.32
2014-09-01,Livres,0.62
2014-09-01,Monitorados,0.4
2014-09-01,Não comercializáveis,0.59
2014-09-01,Não-duráveis,0.58
2014-09-01,Semi-duráveis,0.61
2014-09-01,Serviços,0.77
2014-10-01,Alimentos,0.48
2014-10-01,Comercializáveis,0.38
2014-10-01,Duráveis,0.42
2014-10-01,Industriais,0.4
2014-10-01,Livres,0.43
2014-10-01,Monitorados,0.38
2014-10-01,Não comercializáveis,0.48
2014-10-01,Não-duráveis,0.41
2014-10-01,Semi-duráveis,0.51
2014-10-01,Serviços,0.43
2014-11-01,Alimentos,0.97
2014-11-01,Comercializáveis,0.28
2014-11-01,Duráveis,-0.34
2014-11-01,Industriais,0.1
2014-11-01,Livres,0.45
2014-11-01,Monitorados,0.72
2014-11-01,Não comercializáveis,0.59
2014-11-01,Não-duráveis,0.76
2014-11-01,Semi-duráveis,0.39
2014-11-01,Serviços,0.46
2014-12-01,Alimentos,0.96
2014-12-01,Comercializáveis,0.62
2014-12-01,Duráveis,0.08
2014-12-01,Industriais,0.38
2014-12-01,Livres,0.88
2014-12-01,Monitorados,0.43
2014-12-01,Não comercializáveis,1.11
2014-12-01,Não-duráveis,0.79
2014-12-01,Semi-duráveis,0.68
2014-12-01,Serviços,1.2
2015-01-01,Alimentos,1.74
2015-01-01,Comercializáveis,0.31
2015-01-01,Duráveis,0.37
2015-01-01,Industriais,0.3
2015-01-01,Livres,0.87
2015-01-01,Monitorados,2.5
2015-01-01,Não comercializáveis,1.35
2015-01-01,Não-duráveis,1.52
2015-01-01,Semi-duráveis,-0.44
2015-01-01,Serviços,0.87
2015-02-01,Alimentos,0.74
2015-02-01,Comercializáveis,0.59
2015-02-01,Duráveis,0.93
2015-02-01,Industriais,0.68
2015-02-01,Livres,0.88
2015-02-01,Monitorados,2.37
2015-02-01,Não comercializáveis,1.12
2015-02-01,Não-duráveis,0.97
2015-02-01,Semi-duráveis,-0.31
2015-02-01,Serviços,1.07
2015-03-01,Alimentos,1.17
2015-03-01,Comercializáveis,0.57
2015-03-01,Duráveis,0.42
2015-03-01,Industriais,0.57
2015-03-01,Livres,0.7
2015-03-01,Monitorados,3.36
2015-03-01,Não comercializáveis,0.81
2015-03-01,Não-duráveis,1.03
2015-03-01,Semi-duráveis,0.58
2015-03-01,Serviços,0.58
2015-04-01,Alimentos,0.97
2015-04-01,Comercializáveis,0.63
2015-04-01,Duráveis,0.31
2015-04-01,Industriais,0.46
2015-04-01,Livres,0.69
2015-04-01,Monitorados,0.78
2015-04-01,Não comercializáveis,0.74
2015-04-01,Não-duráveis,0.71
2015-04-01,Semi-duráveis,0.91
2015-04-01,Serviços,0.72
2015-05-01,Alimentos,1.61
2015-05-01,Comercializáveis,0.79
2015-05-01,Duráveis,0.33
2015-05-01,Industriais,0.48
2015-05-01,Livres,0.59
2015-05-01,Monitorados,1.22
2015-05-01,Não comercializáveis,0.42
2015-05-01,Não-duráveis,1.26
2015-05-01,Semi-duráveis,0.64
2015-05-01,Serviços,0.2
2015-06-01,Alimentos,0.7
2015-06-01,Comercializáveis,0.68
2015-06-01,Duráveis,0.21
2015-06-01,Industriais,0.53
2015-06-01,Livres,0.69
2015-06-01,Monitorados,1.12
2015-06-01,Não comercializáveis,0.69
2015-06-01,Não-duráveis,0.69
2015-06-01,Semi-duráveis,0.75
2015-06-01,Serviços,0.79
2015-07-01,Alimentos,0.59
2015-07-01,Comercializáveis,0.5
2015-07-01,Duráveis,0.33
2015-07-01,Industriais,0.21
2015-07-01,Livres,0.45
2015-07-01,Monitorados,1.17
2015-07-01,Não comercializáveis,0.4
2015-07-01,Não-duráveis,0.5
2015-07-01,Semi-duráveis,0.0
2015-07-01,Serviços,0.54
2015-08-01,Alimentos,-0.32
2015-08-01,Comercializáveis,0.42
2015-08-01,Duráveis,0.18
2015-08-01,Industriais,0.34
2015-08-01,Livres,0.19
2015-08-01,Monitorados,0.32
2015-08-01,Não comercializáveis,-0.01
2015-08-01,Não-duráveis,-0.03
2015-08-01,Semi-duráveis,0.26
2015-08-01,Serviços,0.32
2015-09-01,Alimentos,-0.05
2015-09-01,Comercializáveis,0.46
2015-09-01,Duráveis,0.3
2015-09-01,Industriais,0.37
2015-09-01,Livres,0.42
2015-09-01,Monitorados,0.92
2015-09-01,Não comercializáveis,0.38
2015-09-01,Não-duráveis,0.06
2015-09-01,Semi-duráveis,0.5
2015-09-01,Serviços,0.67
2015-10-01,Alimentos,0.68
2015-10-01,Comercializáveis,0.99
2015-10-01,Duráveis,-0.27
2015-10-01,Industriais,0.64
2015-10-01,Livres,0.64
2015-10-01,Monitorados,1.39
2015-10-01,Não comercializáveis,0.34
2015-10-01,Não-duráveis,1.0
2015-10-01,Semi-duráveis,0.65
2015-10-01,Serviços,0.62
2015-11-01,Alimentos,2.46
2015-11-01,Comercializáveis,1.14
2015-11-01,Duráveis,-0.07
2015-11-01,Industriais,0.77
2015-11-01,Livres,0.98
2015-11-01,Monitorados,1.09
2015-11-01,Não comercializáveis,0.85
2015-11-01,Não-duráveis,2.3
2015-11-01,Semi-duráveis,0.58
2015-11-01,Serviços,0.46
2015-12-01,Alimentos,1.96
2015-12-01,Comercializáveis,0.91
2015-12-01,Duráveis,0.19
2015-12-01,Industriais,0.7
2015-12-01,Livres,1.1
2015-12-01,Monitorados,0.53
2015-12-01,Não comercializáveis,1.26
2015-12-01,Não-duráveis,1.66
2015-12-01,Semi-duráveis,0.97
2015-12-01,Serviços,0.97
2016-01-01,Alimentos,2.89
2016-01-01,Comercializáveis,0.92
2016-01-01,Duráveis,0.22
2016-01-01,Industriais,0.57
2016-01-01,Livres,1.12
2016-01-01,Monitorados,1.75
2016-01-01,Não comercializáveis,1.28
2016-01-01,Não-duráveis,2.48
2016-01-01,Semi-duráveis,-0.02
2016-01-01,Serviços,0.66
2016-02-01,Alimentos,1.28
2016-02-01,Comercializáveis,1.06
2016-02-01,Duráveis,0.64
2016-02-01,Industriais,0.93
2016-02-01,Livres,1.06
2016-02-01,Monitorados,0.39
2016-02-01,Não comercializáveis,1.07
2016-02-01,Não-duráveis,1.44
2016-02-01,Semi-duráveis,0.42
2016-02-01,Serviços,1.05
2016-03-01,Alimentos,1.61
2016-03-01,Comercializáveis,0.89
2016-03-01,Duráveis,0.3
2016-03-01,Industriais,0.68
2016-03-01,Livres,0.68
2016-03-01,Monitorados,-0.36
2016-03-01,Não comercializáveis,0.51
2016-03-01,Não-duráveis,1.51
2016-03-01,Semi-duráveis,0.5
2016-03-01,Serviços,0.24
2016-04-01,Alimentos,1.14
2016-04-01,Comercializáveis,0.48
2016-04-01,Duráveis,0.3
2016-04-01,Industriais,0.2
2016-04-01,Livres,0.58
2016-04-01,Monitorados,0.69
2016-04-01,Não comercializáveis,0.67
2016-04-01,Não-duráveis,0.71
2016-04-01,Semi-duráveis,0.52
2016-04-01,Serviços,0.58
2016-05-01,Alimentos,0.87
2016-05-01,Comercializáveis,0.71
2016-05-01,Duráveis,0.64
2016-05-01,Industriais,0.69
2016-05-01,Livres,0.58
2016-05-01,Monitorados,1.4
2016-05-01,Não comercializáveis,0.47
2016-05-01,Não-duráveis,0.81
2016-05-01,Semi-duráveis,0.76
2016-05-01,Serviços,0.37
2016-06-01,Alimentos,0.71
2016-06-01,Comercializáveis,0.56
2016-06-01,Duráveis,-0.13
2016-06-01,Industriais,0.23
2016-06-01,Livres,0.39
2016-06-01,Monitorados,0.24
2016-06-01,Não comercializáveis,0.24
2016-06-01,Não-duráveis,0.68
2016-06-01,Semi-duráveis,0.25
2016-06-01,Serviços,0.33
2016-07-01,Alimentos,1.75
2016-07-01,Comercializáveis,0.93
2016-07-01,Duráveis,0.04
2016-07-01,Industriais,0.12
2016-07-01,Livres,0.72
2016-07-01,Monitorados,-0.1
2016-07-01,Não comercializáveis,0.54
2016-07-01,Não-duráveis,1.33
2016-07-01,Semi-duráveis,-0.06
2016-07-01,Serviços,0.62
2016-08-01,Alimentos,0.36
2016-08-01,Comercializáveis,0.54
2016-08-01,Duráveis,0.62
2016-08-01,Industriais,0.46
2016-08-01,Livres,0.5
2016-08-01,Monitorados,0.26
2016-08-01,Não comercializáveis,0.46
2016-08-01,Não-duráveis,0.39
2016-08-01,Semi-duráveis,0.29
2016-08-01,Serviços,0.59
2016-09-01,Alimentos,-0.6
2016-09-01,Comercializáveis,-0.04
2016-09-01,Duráveis,-0.39
2016-09-01,Industriais,-0.08
2016-09-01,Livres,-0.01
2016-09-01,Monitorados,0.37
2016-09-01,Não comercializáveis,0.01
2016-09-01,Não-duráveis,-0.47
2016-09-01,Semi-duráveis,0.33
2016-09-01,Serviços,0.33
2016-10-01,Alimentos,-0.45
2016-10-01,Comercializáveis,0.08
2016-10-01,Duráveis,-0.23
2016-10-01,Industriais,0.18
2016-10-01,Livres,0.17
2016-10-01,Monitorados,0.54
2016-10-01,Não comercializáveis,0.25
2016-10-01,Não-duráveis,-0.14
2016-10-01,Semi-duráveis,0.25
2016-10-01,Serviços,0.47
2016-11-01,Alimentos,-0.47
2016-11-01,Comercializáveis,0.12
2016-11-01,Duráveis,-0.23
2016-11-01,Industriais,0.27
2016-11-01,Livres,0.17
2016-11-01,Monitorados,0.22
2016-11-01,Não comercializáveis,0.21
2016-11-01,Não-duráveis,-0.06
2016-11-01,Semi-duráveis,0.22
2016-11-01,Serviços,0.41
2016-12-01,Alimentos,-0.05
2016-12-01,Comercializáveis,0.32
2016-12-01,Duráveis,-0.41
2016-12-01,Industriais,0.35
2016-12-01,Livres,0.4
2016-12-01,Monitorados,-0.01
2016-12-01,Não comercializáveis,0.47
2016-12-01,Não-duráveis,0.32
2016-12-01,Semi-duráveis,0.37
2016-12-01,Serviços,0.65
2017-01-01,Alimentos,0.17
2017-01-01,Comercializáveis,0.24
2017-01-01,Duráveis,-0.05
2017-01-01,Industriais,0.13
2017-01-01,Livres,0.25
2017-01-01,Monitorados,0.8
2017-01-01,Não comercializáveis,0.25
2017-01-01,Não-duráveis,0.32
2017-01-01,Semi-duráveis,-0.19
2017-01-01,Serviços,0.36
2017-02-01,Alimentos,-0.75
2017-02-01,Comercializáveis,-0.12
2017-02-01,Duráveis,0.14
2017-02-01,Industriais,0.08
2017-02-01,Livres,0.25
2017-02-01,Monitorados,0.58
2017-02-01,Não comercializáveis,0.57
2017-02-01,Não-duráveis,-0.47
2017-02-01,Semi-duráveis,-0.03
2017-02-01,Serviços,0.84
2017-03-01,Alimentos,0.31
2017-03-01,Comercializáveis,-0.1
2017-03-01,Duráveis,-0.3
2017-03-01,Industriais,-0.16
2017-03-01,Livres,0.18
2017-03-01,Monitorados,0.48
2017-03-01,Não comercializáveis,0.41
2017-03-01,Não-duráveis,0.18
2017-03-01,Semi-duráveis,-0.09
2017-03-01,Serviços,0.34
2017-04-01,Alimentos,0.68
2017-04-01,Comercializáveis,0.01
2017-04-01,Duráveis,-0.09
2017-04-01,Industriais,-0.01
2017-04-01,Livres,0.38
2017-04-01,Monitorados,-0.6
2017-04-01,Não comercializáveis,0.69
2017-04-01,Não-duráveis,0.34
2017-04-01,Semi-duráveis,0.47
2017-04-01,Serviços,0.49
2017-05-01,Alimentos,-0.56
2017-05-01,Comercializáveis,0.02
2017-05-01,Duráveis,-0.41
2017-05-01,Industriais,0.04
2017-05-01,Livres,-0.09
2017-05-01,Monitorados,1.56
2017-05-01,Não comercializáveis,-0.18
2017-05-01,Não-duráveis,-0.44
2017-05-01,Semi-duráveis,0.73
2017-05-01,Serviços,0.05
2017-06-01,Alimentos,-0.93
2017-06-01,Comercializáveis,-0.24
2017-06-01,Duráveis,0.11
2017-06-01,Industriais,-0.11
2017-06-01,Livres,-0.04
2017-06-01,Monitorados,-0.83
2017-06-01,Não comercializáveis,0.14
2017-06-01,Não-duráveis,-0.81
2017-06-01,Semi-duráveis,0.11
2017-06-01,Serviços,0.43
2017-07-01,Alimentos,-0.81
2017-07-01,Comercializáveis,-0.39
2017-07-01,Duráveis,-0.45
2017-07-01,Industriais,-0.23
2017-07-01,Livres,-0.09
2017-07-01,Monitorados,1.28
2017-07-01,Não comercializáveis,0.16
2017-07-01,Não-duráveis,-0.54
2017-07-01,Semi-duráveis,-0.29
2017-07-01,Serviços,0.33
2017-08-01,Alimentos,-1.84
2017-08-01,Comercializáveis,-0.34
2017-08-01,Duráveis,0.1
2017-08-01,Industriais,0.27
2017-08-01,Livres,-0.31
2017-08-01,Monitorados,1.73
2017-08-01,Não comercializáveis,-0.29
2017-08-01,Não-duráveis,-1.11
2017-08-01,Semi-duráveis,0.26
2017-08-01,Serviços,0.01
2017-09-01,Alimentos,-0.74
2017-09-01,Comercializáveis,0.0
2017-09-01,Duráveis,0.03
2017-09-01,Industriais,0.17
2017-09-01,Livres,0.13
2017-09-01,Monitorados,0.24
2017-09-01,Não comercializáveis,0.25
2017-09-01,Não-duráveis,-0.37
2017-09-01,Semi-duráveis,0.09
2017-09-01,Serviços,0.5
2017-10-01,Alimentos,-0.17
2017-10-01,Comercializáveis,0.03
2017-10-01,Duráveis,0.06
2017-10-01,Industriais,0.3
2017-10-01,Livres,0.23
2017-10-01,Monitorados,0.98
2017-10-01,Não comercializáveis,0.4
2017-10-01,Não-duráveis,0.01
2017-10-01,Semi-duráveis,0.46
2017-10-01,Serviços,0.37
2017-11-01,Alimentos,-0.72
2017-11-01,Comercializáveis,-0.13
2017-11-01,Duráveis,-0.42
2017-11-01,Industriais,0.09
2017-11-01,Livres,-0.07
2017-11-01,Monitorados,1.32
2017-11-01,Não comercializáveis,-0.02
2017-11-01,Não-duráveis,-0.29
2017-11-01,Semi-duráveis,0.09
2017-11-01,Serviços,0.12
2017-12-01,Alimentos,0.42
2017-12-01,Comercializáveis,0.49
2017-12-01,Duráveis,0.12
2017-12-01,Industriais,0.46
2017-12-01,Livres,0.52
2017-12-01,Monitorados,0.21
2017-12-01,Não comercializáveis,0.54
2017-12-01,Não-duráveis,0.48
2017-12-01,Semi-duráveis,0.66
2017-12-01,Serviços,0.6
2018-01-01,Alimentos,1.12
2018-01-01,Comercializáveis,0.01
2018-01-01,Duráveis,0.24
2018-01-01,Industriais,0.03
2018-01-01,Livres,0.32
2018-01-01,Monitorados,0.2
2018-01-01,Não comercializáveis,0.58
2018-01-01,Não-duráveis,0.9
2018-01-01,Semi-duráveis,-0.6
2018-01-01,Serviços,0.16
2018-02-01,Alimentos,-0.61
2018-02-01,Comercializáveis,-0.2
2018-02-01,Duráveis,0.23
2018-02-01,Industriais,0.06
2018-02-01,Livres,0.24
2018-02-01,Monitorados,0.55
2018-02-01,Não comercializáveis,0.61
2018-02-01,Não-duráveis,-0.32
2018-02-01,Semi-duráveis,-0.34
2018-02-01,Serviços,0.74
2018-03-01,Alimentos,-0.18
2018-03-01,Comercializáveis,-0.13
2018-03-01,Duráveis,-0.03
2018-03-01,Industriais,0.14
2018-03-01,Livres,0.04
2018-03-01,Monitorados,0.23
2018-03-01,Não comercializáveis,0.18
2018-03-01,Não-duráveis,-0.07
2018-03-01,Semi-duráveis,0.29
2018-03-01,Serviços,0.08
2018-04-01,Alimentos,0.27
2018-04-01,Comercializáveis,-0.01
2018-04-01,Duráveis,-0.04
2018-04-01,Industriais,0.06
2018-04-01,Livres,0.09
2018-04-01,Monitorados,0.6
2018-04-01,Não comercializáveis,0.17
2018-04-01,Não-duráveis,0.12
2018-04-01,Semi-duráveis,0.42
2018-04-01,Serviços,0.03
2018-05-01,Alimentos,0.36
2018-05-01,Comercializáveis,0.02
2018-05-01,Duráveis,-0.03
2018-05-01,Industriais,0.12
2018-05-01,Livres,0.07
2018-05-01,Monitorados,1.37
2018-05-01,Não comercializáveis,0.11
2018-05-01,Não-duráveis,0.19
2018-05-01,Semi-duráveis,0.54
2018-05-01,Serviços,-0.09
2018-06-01,Alimentos,3.09
2018-06-01,Comercializáveis,1.39
2018-06-01,Duráveis,0.0
2018-06-01,Industriais,0.19
2018-06-01,Livres,0.83
2018-06-01,Monitorados,2.49
2018-06-01,Não comercializáveis,0.38
2018-06-01,Não-duráveis,2.29
2018-06-01,Semi-duráveis,-0.07
2018-06-01,Serviços,0.26
2018-07-01,Alimentos,-0.59
2018-07-01,Comercializáveis,0.45
2018-07-01,Duráveis,0.32
2018-07-01,Industriais,-0.21
2018-07-01,Livres,0.13
2018-07-01,Monitorados,0.89
2018-07-01,Não comercializáveis,-0.13
2018-07-01,Não-duráveis,-0.56
2018-07-01,Semi-duráveis,-0.46
2018-07-01,Serviços,0.68
2018-08-01,Alimentos,-0.72
2018-08-01,Comercializáveis,0.01
2018-08-01,Duráveis,0.36
2018-08-01,Industriais,0.21
2018-08-01,Livres,-0.16
2018-08-01,Monitorados,0.12
2018-08-01,Não comercializáveis,-0.31
2018-08-01,Não-duráveis,-0.46
2018-08-01,Semi-duráveis,0.2
2018-08-01,Serviços,-0.16
2018-09-01,Alimentos,0.0
2018-09-01,Comercializáveis,0.2
2018-09-01,Duráveis,0.0
2018-09-01,Industriais,0.38
2018-09-01,Livres,0.31
2018-09-01,Monitorados,0.96
2018-09-01,Não comercializáveis,0.4
2018-09-01,Não-duráveis,0.36
2018-09-01,Semi-duráveis,0.04
2018-09-01,Serviços,0.4
2018-10-01,Alimentos,0.91
2018-10-01,Comercializáveis,0.44
2018-10-01,Duráveis,0.4
2018-10-01,Industriais,0.47
2018-10-01,Livres,0.42
2018-10-01,Monitorados,0.54
2018-10-01,Não comercializáveis,0.4
2018-10-01,Não-duráveis,0.81
2018-10-01,Semi-duráveis,0.39
2018-10-01,Serviços,0.17
2018-11-01,Alimentos,0.34
2018-11-01,Comercializáveis,-0.61
2018-11-01,Duráveis,0.05
2018-11-01,Industriais,-0.63
2018-11-01,Livres,0.07
2018-11-01,Monitorados,-1.0
2018-11-01,Não comercializáveis,0.64
2018-11-01,Não-duráveis,-0.28
2018-11-01,Semi-duráveis,-0.39
2018-11-01,Serviços,0.41
2018-12-01,Alimentos,0.5
2018-12-01,Comercializáveis,0.13
2018-12-01,Duráveis,0.14
2018-12-01,Industriais,0.37
2018-12-01,Livres,0.52
2018-12-01,Monitorados,-0.89
2018-12-01,Não comercializáveis,0.84
2018-12-01,Não-duráveis,0.32
2018-12-01,Semi-duráveis,1.05
2018-12-01,Serviços,0.62
2019-01-01,Alimentos,0.97
2019-01-01,Comercializáveis,0.12
2019-01-01,Duráveis,0.39
2019-01-01,Industriais,-0.12
2019-01-01,Livres,0.41
2019-01-01,Monitorados,0.05
2019-01-01,Não comercializáveis,0.65
2019-01-01,Não-duráveis,0.64
2019-01-01,Semi-duráveis,-0.71
2019-01-01,Serviços,0.51
2019-02-01,Alimentos,1.24
2019-02-01,Comercializáveis,0.02
2019-02-01,Duráveis,0.34
2019-02-01,Industriais,0.08
2019-02-01,Livres,0.48
2019-02-01,Monitorados,0.29
2019-02-01,Não comercializáveis,0.85
2019-02-01,Não-duráveis,0.9
2019-02-01,Semi-duráveis,-0.27
2019-02-01,Serviços,0.39
2019-03-01,Alimentos,2.07
2019-03-01,Comercializáveis,0.51
2019-03-01,Duráveis,0.05
2019-03-01,Industriais,0.48
2019-03-01,Livres,0.75
2019-03-01,Monitorados,0.75
2019-03-01,Não comercializáveis,0.94
2019-03-01,Não-duráveis,1.74
2019-03-01,Semi-duráveis,0.37
2019-03-01,Serviços,0.33
2019-04-01,Alimentos,0.62
2019-04-01,Comercializáveis,0.36
2019-04-01,Duráveis,-0.05
2019-04-01,Industriais,0.4
2019-04-01,Livres,0.41
2019-04-01,Monitorados,1.03
2019-04-01,Não comercializáveis,0.45
2019-04-01,Não-duráveis,0.78
2019-04-01,Semi-duráveis,0.13
2019-04-01,Serviços,0.32
2019-05-01,Alimentos,-0.89
2019-05-01,Comercializáveis,0.14
2019-05-01,Duráveis,-0.08
2019-05-01,Industriais,0.06
2019-05-01,Livres,-0.23
2019-05-01,Monitorados,1.16
2019-05-01,Não comercializáveis,-0.53
2019-05-01,Não-duráveis,-0.6
2019-05-01,Semi-duráveis,0.22
2019-05-01,Serviços,-0.11
2019-06-01,Alimentos,-0.39
2019-06-01,Comercializáveis,0.11
2019-06-01,Duráveis,-0.23
2019-06-01,Industriais,0.01
2019-06-01,Livres,0.08
2019-06-01,Monitorados,-0.19
2019-06-01,Não comercializáveis,0.06
2019-06-01,Não-duráveis,-0.28
2019-06-01,Semi-duráveis,0.31
2019-06-01,Serviços,0.34
2019-07-01,Alimentos,-0.06
2019-07-01,Comercializáveis,-0.17
2019-07-01,Duráveis,0.36
2019-07-01,Industriais,-0.3
2019-07-01,Livres,0.12
2019-07-01,Monitorados,0.4
2019-07-01,Não comercializáveis,0.35
2019-07-01,Não-duráveis,-0.32
2019-07-01,Semi-duráveis,-0.4
2019-07-01,Serviços,0.46
2019-08-01,Alimentos,-0.84
2019-08-01,Comercializáveis,0.09
2019-08-01,Duráveis,0.38
2019-08-01,Industriais,0.28
2019-08-01,Livres,-0.06
2019-08-01,Monitorados,0.6
2019-08-01,Não comercializáveis,-0.19
2019-08-01,Não-duráveis,-0.51
